scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,n,viol_H,viol_L,upper_H,upper_L,certified
BG01,0.7,0.2,0.5,37,18.0,4.0,0.13404911637332959,0.11473525567656348,0.23658518986569685,0.4391875873277206,0.47467536580757536,150,147,137,0.9958563747187794,0.9530447797605528,0
BG01,0.7,0.2,0.5,38,18.0,6.0,0.13646979747237528,0.11831833892806223,0.23841406522644804,0.4246233021451269,0.46038541192909405,150,149,138,0.99983122885689,0.9579797352998276,0
BG01,0.7,0.2,0.5,39,18.0,8.0,0.14035547099171872,0.12066900098820511,0.2368965692292828,0.4137875490632362,0.4493220344476287,150,149,138,0.99983122885689,0.9579797352998276,0
BG01,0.7,0.2,0.5,40,18.0,10.0,0.1467285628394837,0.12640496666831416,0.2419155524768162,0.4025447993397872,0.4388321322113096,150,148,141,0.9983811729701603,0.972200022205544,0
BG01,0.7,0.2,0.5,41,18.0,12.0,0.1413269897210251,0.11987256818003121,0.24125696010668207,0.4078928183126961,0.4440813623286984,150,148,140,0.9983811729701603,0.9675702718413236,0
BG01,0.7,0.2,0.5,42,18.0,14.0,0.1500623076912974,0.12468341140223198,0.24366411747496003,0.399489972133538,0.43603958975478196,150,149,145,0.99983122885689,0.9890898135310887,0
BG01,0.7,0.2,0.5,43,18.0,16.0,0.14953778693357336,0.12473582834972288,0.24532608327891614,0.3943812799693607,0.43118019246119815,150,150,143,1.0,0.9810344303654225,0
BG01,0.7,0.2,0.5,44,18.0,18.0,0.14506028084048098,0.1217199478305768,0.24308068393290946,0.4014406306662403,0.43790273325617685,150,150,139,1.0,0.9628253852180945,0
BG01,0.7,0.2,0.5,45,20.0,2.0,0.1283928820996356,0.10996056244429712,0.232059583954814,0.4518235930492884,0.48663253064251044,150,147,136,0.9958563747187794,0.9480298277055218,0
BG01,0.7,0.2,0.5,46,20.0,4.0,0.1355546422544779,0.11713526308714522,0.23732577245084466,0.43107509615253947,0.4666739620201662,150,148,138,0.9983811729701603,0.9579797352998276,0
BG01,0.7,0.2,0.5,47,20.0,6.0,0.13650390323813724,0.1202576366915926,0.23965560306077188,0.4168732851192063,0.452821625578322,150,148,139,0.9983811729701603,0.9628253852180945,0
BG01,0.7,0.2,0.5,48,20.0,8.0,0.13866901901651071,0.11894170047344858,0.2372216553521641,0.41346026080986564,0.44904350911269036,150,149,136,0.99983122885689,0.9480298277055218,0
BG01,0.7,0.2,0.5,49,20.0,10.0,0.14589508715929317,0.12603119550566091,0.24230316974000354,0.400095098835939,0.4364405742969395,150,150,144,1.0,0.985181478885102,0
BG01,0.7,0.2,0.5,50,20.0,12.0,0.14231763085461754,0.11914294299296628,0.240992110904685,0.4060241025906569,0.4421729192263596,150,148,140,0.9983811729701603,0.9675702718413236,0
BG01,0.7,0.2,0.5,51,20.0,14.0,0.15149231155702877,0.12722030685431004,0.2440217590779911,0.3919902828487897,0.4285935467104883,150,149,145,0.99983122885689,0.9890898135310887,0
BG01,0.7,0.2,0.5,52,20.0,16.0,0.14973452899908804,0.12407463887679546,0.24503991329862038,0.39496017930930594,0.431716166304099,150,150,142,1.0,0.97669618980353,0
BG01,0.7,0.2,0.5,53,20.0,18.0,0.146474278101207,0.12268447164314064,0.2430339654976756,0.3987144229778123,0.43516951780246377,150,150,140,1.0,0.9675702718413236,0
BG01,0.7,0.2,0.5,54,20.0,20.0,0.14901271395511212,0.12709866959485136,0.24389510355465124,0.3899085897691263,0.426492855302324,150,149,144,0.99983122885689,0.985181478885102,0
BG01,0.7,0.2,0.5,55,22.0,2.0,0.1317995085735096,0.11107564253545142,0.2336430144156814,0.44594089175035634,0.48098734391270853,150,148,142,0.9983811729701603,0.97669618980353,0
BG01,0.7,0.2,0.5,56,22.0,4.0,0.13568382392505796,0.11610004966681914,0.23771888689091525,0.4309384830498594,0.46659631608349666,150,148,137,0.9983811729701603,0.9530447797605528,0
BG01,0.7,0.2,0.5,57,22.0,6.0,0.13683589235270113,0.11950261325804473,0.23971675640244455,0.41412307064862997,0.4500805841089966,150,148,140,0.9983811729701603,0.9675702718413236,0
BG01,0.7,0.2,0.5,58,22.0,8.0,0.14120802896855214,0.12211874872051559,0.2384768691981545,0.40433649555792933,0.44010802593765247,150,148,138,0.9983811729701603,0.9579797352998276,0
BG01,0.7,0.2,0.5,59,22.0,10.0,0.14556610347790866,0.12619274039585973,0.24111285061164783,0.3980264162969745,0.43419334388872166,150,149,140,0.99983122885689,0.9675702718413236,0
BG01,0.7,0.2,0.5,60,22.0,12.0,0.14597423153245898,0.12386611103877532,0.24199906515375583,0.39415948108782667,0.43045934086089005,150,148,141,0.9983811729701603,0.972200022205544,0
BG01,0.7,0.2,0.5,61,22.0,14.0,0.15350952727981504,0.1288272793299431,0.24496494959809373,0.38451133955278377,0.4212560819924978,150,150,145,1.0,0.9890898135310887,0
BG01,0.7,0.2,0.5,62,22.0,16.0,0.15164668566861464,0.12837115511763283,0.24601945742895737,0.38579031500304617,0.42269323361738975,150,150,140,1.0,0.9675702718413236,0
BG01,0.7,0.2,0.5,63,22.0,18.0,0.14914689959158348,0.1281357023378177,0.24507207295948613,0.3858800971764514,0.42264090812037436,150,150,141,1.0,0.972200022205544,0
BG01,0.7,0.2,0.5,64,22.0,20.0,0.15216194717399337,0.13145188497510898,0.24444102354582162,0.37968219846509793,0.4163483519969712,150,149,143,0.99983122885689,0.9810344303654225,0
BG01,0.7,0.2,0.5,65,22.0,22.0,0.15502751448918184,0.1357148694715176,0.24559323119592036,0.3646381670894589,0.4014771517688469,150,149,147,0.99983122885689,0.9958563747187794,0
BG01,0.7,0.2,0.5,66,24.0,2.0,0.13610445321700312,0.11414901739261223,0.23866779710697386,0.434690367525674,0.4704905370917201,150,147,138,0.9958563747187794,0.9579797352998276,0
BG01,0.7,0.2,0.5,67,24.0,4.0,0.13748840064491719,0.11790969133874657,0.240333790987632,0.42390118246739444,0.4599512511155393,150,149,136,0.99983122885689,0.9480298277055218,0
BG01,0.7,0.2,0.5,68,24.0,6.0,0.13924226863133843,0.12356341150561927,0.2417230113906903,0.4039600289803462,0.44021848068894975,150,147,143,0.9958563747187794,0.9810344303654225,0
BG01,0.7,0.2,0.5,69,24.0,8.0,0.14196448042530413,0.12221258139132951,0.2401691736011755,0.40285859130991875,0.43888396735009505,150,149,139,0.99983122885689,0.9628253852180945,0
BG01,0.7,0.2,0.5,70,24.0,10.0,0.1474761295592374,0.1298251572886765,0.2429186818509244,0.38834728011539316,0.4247850823930318,150,148,145,0.9983811729701603,0.9890898135310887,0
BG01,0.7,0.2,0.5,71,24.0,12.0,0.1540154647228166,0.13252940556585568,0.24613626585520232,0.3720961455915018,0.4090165854697821,150,148,147,0.9983811729701603,0.9958563747187794,0
BG01,0.7,0.2,0.5,72,24.0,14.0,0.15626221083543393,0.1314078998687116,0.24638152714092618,0.372041492412967,0.40899872148410593,150,150,146,1.0,0.9926874536019917,0
BG01,0.7,0.2,0.5,73,24.0,16.0,0.15351559867755604,0.1303537305375058,0.24632587431065442,0.3771465717374829,0.4140954528840811,150,148,143,0.9983811729701603,0.9810344303654225,0
BG01,0.7,0.2,0.5,74,24.0,18.0,0.15374262110012268,0.1323073859840514,0.24764466886136158,0.3720089635575274,0.4091556638867316,150,150,145,1.0,0.9890898135310887,0
BG01,0.7,0.2,0.5,75,24.0,20.0,0.15670806299288742,0.13524715370316823,0.2465709086903198,0.36896432558015846,0.40594996188370647,150,150,146,1.0,0.9926874536019917,0
BG01,0.7,0.2,0.5,76,24.0,22.0,0.15883438862934326,0.1379959524205244,0.24766690359971477,0.35796832893444647,0.39511836447440374,150,150,148,1.0,0.9983811729701603,0
BG01,0.7,0.2,0.5,77,24.0,24.0,0.16126797501616466,0.1377129876067795,0.24890041466839874,0.35600176450150767,0.3933368267017675,150,150,150,1.0,1.0,0
BG01,0.7,0.2,0.5,78,26.0,2.0,0.13844438623075536,0.11799916052555769,0.24049787846236437,0.42375434479909474,0.45982902656844943,150,148,142,0.9983811729701603,0.97669618980353,0
BG01,0.7,0.2,0.5,79,26.0,4.0,0.14160485388075753,0.12174665659835976,0.24188178667616322,0.4128320644800228,0.44911433248144733,150,150,142,1.0,0.97669618980353,0
